order_id,store_id,metro,zone,ordered_at,order_date,hour,slot,weather,promo_type,status,cancel_reason,rider_id,promise_minutes,o2d_minutes,sla_hit,gmv,discount_amount,delivery_fee,net_gmv,cogs,lines_ordered,lines_fulfilled,had_stockout
ORD109768,DS001,Mumbai,Andheri West,2025-08-07 18:01:07,2025-08-07,18,Evening,Clear,None,Delivered,,R0002,15,9.95,1,349.59,0.0,0.0,349.59,228.14,4,4,0
ORD109769,DS001,Mumbai,Andheri West,2025-08-07 17:20:49,2025-08-07,17,Evening,Clear,None,Delivered,,R0006,15,11.62,1,1067.73,0.0,0.0,1067.73,737.39,3,3,0
ORD109770,DS001,Mumbai,Andheri West,2025-08-07 20:27:49,2025-08-07,20,Evening,Clear,None,Delivered,,R0010,15,9.15,1,613.89,0.0,0.0,613.89,433.5,3,3,0
ORD109771,DS001,Mumbai,Andheri West,2025-08-07 21:15:16,2025-08-07,21,Late Night,Clear,None,Delivered,,R0012,15,9.14,1,802.29,0.0,0.0,802.29,506.63,4,4,0
ORD109772,DS001,Mumbai,Andheri West,2025-08-07 10:20:10,2025-08-07,10,Morning,Clear,None,Delivered,,R0011,15,10.71,1,114.93,0.0,25.0,139.93,74.56,2,2,0
ORD109773,DS001,Mumbai,Andheri West,2025-08-07 08:35:18,2025-08-07,8,Morning,Clear,None,Delivered,,R0010,15,5.79,1,944.22,0.0,0.0,944.22,666.93,4,4,0
ORD109774,DS002,Mumbai,Powai,2025-08-07 13:50:25,2025-08-07,13,Lunch,Clear,None,Partial,,R0025,20,12.21,1,244.78,0.0,0.0,244.78,177.58,4,3,1
ORD109775,DS002,Mumbai,Powai,2025-08-07 20:15:58,2025-08-07,20,Evening,Clear,None,Delivered,,R0018,20,14.13,1,147.6,0.0,25.0,172.6,96.56,1,1,0
ORD109776,DS002,Mumbai,Powai,2025-08-07 16:44:09,2025-08-07,16,Evening,Clear,None,Cancelled,Store closed,,20,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD109777,DS002,Mumbai,Powai,2025-08-07 12:58:42,2025-08-07,12,Lunch,Clear,WalletCashback,Delivered,,R0018,20,11.51,1,36.16,1.81,25.0,59.35,21.68,1,1,0
ORD109778,DS002,Mumbai,Powai,2025-08-07 12:50:01,2025-08-07,12,Lunch,Clear,FreeDelivery,Delivered,,R0024,20,7.93,1,114.39,25.0,0.0,89.39,89.25,1,1,0
ORD109779,DS002,Mumbai,Powai,2025-08-07 13:35:07,2025-08-07,13,Lunch,Clear,WalletCashback,Delivered,,R0026,20,10.14,1,307.77,15.39,0.0,292.38,210.82,3,3,0
ORD109780,DS002,Mumbai,Powai,2025-08-07 18:07:23,2025-08-07,18,Evening,Clear,None,Delivered,,R0019,20,14.87,1,342.97,0.0,0.0,342.97,253.39,2,2,0
ORD109781,DS002,Mumbai,Powai,2025-08-07 17:37:05,2025-08-07,17,Evening,Clear,WalletCashback,Delivered,,R0024,20,12.12,1,385.69,19.28,0.0,366.4,276.55,4,4,0
ORD109782,DS002,Mumbai,Powai,2025-08-07 17:50:40,2025-08-07,17,Evening,Clear,FreeDelivery,Delivered,,R0026,20,9.97,1,360.63,25.0,0.0,335.63,265.96,2,2,0
ORD109783,DS002,Mumbai,Powai,2025-08-07 12:44:18,2025-08-07,12,Lunch,Clear,None,Delivered,,R0026,20,14.75,1,367.84,0.0,0.0,367.84,243.32,3,3,0
ORD109784,DS002,Mumbai,Powai,2025-08-07 20:26:13,2025-08-07,20,Evening,Clear,Flash20,Partial,,R0025,20,8.93,1,146.46,29.29,25.0,142.17,87.59,3,2,1
ORD109785,DS002,Mumbai,Powai,2025-08-07 11:36:11,2025-08-07,11,Lunch,Clear,None,Delivered,,R0024,20,11.41,1,96.54,0.0,25.0,121.54,56.9,1,1,0
ORD109786,DS002,Mumbai,Powai,2025-08-07 17:32:57,2025-08-07,17,Evening,Clear,None,Delivered,,R0026,20,10.12,1,183.89,0.0,25.0,208.89,133.25,2,2,0
ORD109787,DS002,Mumbai,Powai,2025-08-07 08:31:41,2025-08-07,8,Morning,Clear,None,Delivered,,R0021,20,12.04,1,406.99,0.0,0.0,406.99,283.56,3,3,0
ORD109788,DS002,Mumbai,Powai,2025-08-07 11:37:15,2025-08-07,11,Lunch,Clear,None,Partial,,R0020,20,13.17,1,99.65,0.0,25.0,124.65,65.06,4,2,1
ORD109789,DS002,Mumbai,Powai,2025-08-07 19:24:06,2025-08-07,19,Evening,Clear,FreeDelivery,Cancelled,Stockout,,20,,0,0.0,0.0,0.0,0.0,0.0,3,0,1
ORD109790,DS002,Mumbai,Powai,2025-08-07 16:20:52,2025-08-07,16,Evening,Clear,Flat10,Delivered,,R0018,20,15.54,1,128.19,12.82,25.0,140.37,84.95,2,2,0
ORD109791,DS002,Mumbai,Powai,2025-08-07 19:49:16,2025-08-07,19,Evening,Clear,Flash20,Delivered,,R0025,20,13.26,1,297.61,59.52,0.0,238.09,176.42,2,2,0
ORD109792,DS002,Mumbai,Powai,2025-08-07 19:28:28,2025-08-07,19,Evening,Clear,Flash20,Delivered,,R0023,20,7.55,1,241.27,48.25,0.0,193.01,153.56,1,1,0
ORD109793,DS002,Mumbai,Powai,2025-08-07 14:30:42,2025-08-07,14,Lunch,Clear,BOGO,Partial,,R0020,20,11.92,1,220.27,36.71,0.0,183.56,163.68,3,2,1
ORD109794,DS002,Mumbai,Powai,2025-08-07 08:28:32,2025-08-07,8,Morning,Clear,Flat10,Delivered,,R0016,20,9.46,1,416.14,41.61,0.0,374.53,269.76,4,4,0
ORD109795,DS002,Mumbai,Powai,2025-08-07 15:57:03,2025-08-07,15,Evening,Clear,FreeDelivery,Delivered,,R0022,20,10.85,1,156.15,25.0,0.0,131.15,116.96,2,2,0
ORD109796,DS002,Mumbai,Powai,2025-08-07 08:48:49,2025-08-07,8,Morning,Clear,Flat10,Cancelled,Stockout,,20,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD109797,DS002,Mumbai,Powai,2025-08-07 11:22:46,2025-08-07,11,Lunch,Clear,WalletCashback,Delivered,,R0016,20,11.4,1,193.17,9.66,25.0,208.51,136.73,1,1,0
ORD109798,DS002,Mumbai,Powai,2025-08-07 17:07:44,2025-08-07,17,Evening,Clear,BOGO,Delivered,,R0020,20,13.41,1,850.71,182.89,0.0,667.83,546.16,3,3,0
ORD109799,DS002,Mumbai,Powai,2025-08-07 10:03:49,2025-08-07,10,Morning,Clear,FreeDelivery,Delivered,,R0018,20,12.01,1,28.45,25.0,0.0,3.45,20.43,1,1,0
ORD109800,DS002,Mumbai,Powai,2025-08-07 19:13:07,2025-08-07,19,Evening,Clear,None,Delivered,,R0024,20,11.26,1,304.24,0.0,0.0,304.24,187.34,2,2,0
ORD109801,DS002,Mumbai,Powai,2025-08-07 09:31:47,2025-08-07,9,Morning,Clear,BOGO,Delivered,,R0026,20,8.84,1,85.62,0.0,25.0,110.62,61.26,2,2,0
ORD109802,DS002,Mumbai,Powai,2025-08-07 09:36:04,2025-08-07,9,Morning,Clear,None,Delivered,,R0021,20,11.85,1,643.89,0.0,0.0,643.89,434.76,4,4,0
ORD109803,DS002,Mumbai,Powai,2025-08-07 10:35:53,2025-08-07,10,Morning,Clear,Flash20,Partial,,R0019,20,13.78,1,182.28,36.46,25.0,170.82,137.8,2,1,1
ORD109804,DS002,Mumbai,Powai,2025-08-07 18:16:50,2025-08-07,18,Evening,Clear,BOGO,Partial,,R0020,20,16.14,1,273.92,37.82,0.0,236.1,184.08,3,2,1
ORD109805,DS002,Mumbai,Powai,2025-08-07 18:42:35,2025-08-07,18,Evening,Clear,None,Delivered,,R0018,20,12.44,1,376.74,0.0,0.0,376.74,241.86,2,2,0
ORD109806,DS002,Mumbai,Powai,2025-08-07 19:29:10,2025-08-07,19,Evening,Clear,None,Delivered,,R0022,20,14.22,1,275.97,0.0,0.0,275.97,200.39,3,3,0
ORD109807,DS002,Mumbai,Powai,2025-08-07 17:11:43,2025-08-07,17,Evening,Clear,None,Delivered,,R0025,20,10.99,1,0.0,0.0,25.0,25.0,0.0,1,0,1
ORD109808,DS002,Mumbai,Powai,2025-08-07 16:10:16,2025-08-07,16,Evening,Clear,None,Delivered,,R0015,20,12.61,1,75.89,0.0,25.0,100.89,46.55,1,1,0
ORD109809,DS002,Mumbai,Powai,2025-08-07 11:54:21,2025-08-07,11,Lunch,Clear,FreeDelivery,Cancelled,Customer,,20,,0,0.0,0.0,0.0,0.0,0.0,3,0,0
ORD109810,DS002,Mumbai,Powai,2025-08-07 08:23:49,2025-08-07,8,Morning,Clear,BOGO,Delivered,,R0019,20,14.37,1,81.22,13.54,25.0,92.68,48.12,1,1,0
ORD109811,DS002,Mumbai,Powai,2025-08-07 18:26:29,2025-08-07,18,Evening,Clear,WalletCashback,Delivered,,R0026,20,8.8,1,55.25,2.76,25.0,77.49,44.74,1,1,0
ORD109812,DS002,Mumbai,Powai,2025-08-07 19:42:15,2025-08-07,19,Evening,Clear,None,Delivered,,R0017,20,10.49,1,392.98,0.0,0.0,392.98,266.2,2,2,0
ORD109813,DS002,Mumbai,Powai,2025-08-07 18:22:32,2025-08-07,18,Evening,Clear,Flash20,Delivered,,R0018,20,10.51,1,715.11,143.02,0.0,572.09,529.53,4,4,0
ORD109814,DS002,Mumbai,Powai,2025-08-07 09:07:59,2025-08-07,9,Morning,Clear,None,Delivered,,R0025,20,13.09,1,243.55,0.0,0.0,243.55,153.39,4,4,0
ORD109815,DS002,Mumbai,Powai,2025-08-07 19:41:32,2025-08-07,19,Evening,Clear,None,Partial,,R0015,20,15.32,1,247.91,0.0,0.0,247.91,198.54,3,2,1
ORD109816,DS002,Mumbai,Powai,2025-08-07 08:39:39,2025-08-07,8,Morning,Clear,None,Delivered,,R0015,20,12.62,1,376.63,0.0,0.0,376.63,264.43,3,3,0
ORD109817,DS002,Mumbai,Powai,2025-08-07 15:32:23,2025-08-07,15,Evening,Clear,None,Delivered,,R0023,20,12.71,1,131.63,0.0,25.0,156.63,90.56,2,2,0
ORD109818,DS002,Mumbai,Powai,2025-08-07 14:44:16,2025-08-07,14,Lunch,Clear,WalletCashback,Delivered,,R0021,20,12.05,1,171.77,8.59,25.0,188.18,109.44,2,2,0
ORD109819,DS002,Mumbai,Powai,2025-08-07 13:50:15,2025-08-07,13,Lunch,Clear,Flat10,Delivered,,R0023,20,11.39,1,282.15,28.21,0.0,253.93,185.31,4,4,0
ORD109820,DS002,Mumbai,Powai,2025-08-07 12:18:28,2025-08-07,12,Lunch,Clear,None,Partial,,R0017,20,13.51,1,176.67,0.0,25.0,201.67,112.44,2,1,1
ORD109821,DS002,Mumbai,Powai,2025-08-07 14:43:37,2025-08-07,14,Lunch,Clear,WalletCashback,Delivered,,R0018,20,7.87,1,175.49,8.77,25.0,191.72,120.39,3,3,0
ORD109822,DS002,Mumbai,Powai,2025-08-07 12:53:40,2025-08-07,12,Lunch,Clear,Flash20,Delivered,,R0021,20,12.63,1,363.64,72.73,0.0,290.91,270.4,3,3,0
ORD109823,DS002,Mumbai,Powai,2025-08-07 13:19:52,2025-08-07,13,Lunch,Clear,None,Delivered,,R0024,20,12.05,1,336.94,0.0,0.0,336.94,245.92,4,4,0
ORD109824,DS002,Mumbai,Powai,2025-08-07 13:48:29,2025-08-07,13,Lunch,Clear,Flat10,Partial,,R0026,20,12.83,1,191.18,19.12,25.0,197.06,113.8,2,1,1
ORD109825,DS002,Mumbai,Powai,2025-08-07 22:43:59,2025-08-07,22,Late Night,Clear,None,Delivered,,R0020,20,8.8,1,173.24,0.0,25.0,198.24,130.92,2,2,0
ORD109826,DS002,Mumbai,Powai,2025-08-07 09:01:24,2025-08-07,9,Morning,Clear,None,Delivered,,R0015,20,12.67,1,948.99,0.0,0.0,948.99,699.74,3,3,0
ORD109827,DS002,Mumbai,Powai,2025-08-07 21:46:13,2025-08-07,21,Late Night,Clear,Flash20,Delivered,,R0021,20,11.84,1,488.32,97.66,0.0,390.65,355.33,4,4,0
ORD109828,DS002,Mumbai,Powai,2025-08-07 16:41:16,2025-08-07,16,Evening,Clear,None,Delivered,,R0022,20,14.12,1,46.04,0.0,25.0,71.04,32.82,1,1,0
ORD109829,DS002,Mumbai,Powai,2025-08-07 18:17:13,2025-08-07,18,Evening,Clear,FreeDelivery,Delivered,,R0019,20,9.59,1,601.07,25.0,0.0,576.07,410.12,4,4,0
ORD109830,DS002,Mumbai,Powai,2025-08-07 10:28:10,2025-08-07,10,Morning,Clear,None,Delivered,,R0026,20,8.81,1,433.95,0.0,0.0,433.95,293.61,3,3,0
ORD109831,DS002,Mumbai,Powai,2025-08-07 09:46:06,2025-08-07,9,Morning,Clear,WalletCashback,Delivered,,R0025,20,7.94,1,462.3,23.12,0.0,439.19,324.14,4,4,0
ORD109832,DS002,Mumbai,Powai,2025-08-07 15:34:38,2025-08-07,15,Evening,Clear,None,Delivered,,R0026,20,14.8,1,0.0,0.0,25.0,25.0,0.0,1,0,1
ORD109833,DS002,Mumbai,Powai,2025-08-07 18:59:37,2025-08-07,18,Evening,Clear,FreeDelivery,Partial,,R0020,20,12.33,1,84.88,25.0,0.0,59.88,58.71,3,2,1
ORD109834,DS002,Mumbai,Powai,2025-08-07 10:11:39,2025-08-07,10,Morning,Clear,None,Delivered,,R0024,20,12.98,1,417.59,0.0,0.0,417.59,298.35,4,4,0
ORD109835,DS002,Mumbai,Powai,2025-08-07 11:04:16,2025-08-07,11,Lunch,Clear,None,Delivered,,R0018,20,13.49,1,72.26,0.0,25.0,97.26,46.68,2,2,0
ORD109836,DS002,Mumbai,Powai,2025-08-07 12:40:29,2025-08-07,12,Lunch,Clear,None,Partial,,R0016,20,11.59,1,398.06,0.0,0.0,398.06,302.24,3,2,1
ORD109837,DS002,Mumbai,Powai,2025-08-07 09:04:41,2025-08-07,9,Morning,Clear,None,Partial,,R0022,20,13.31,1,74.61,0.0,25.0,99.61,44.42,3,2,1
ORD109838,DS002,Mumbai,Powai,2025-08-07 19:21:12,2025-08-07,19,Evening,Clear,None,Delivered,,R0022,20,11.88,1,18.95,0.0,25.0,43.95,14.64,1,1,0
ORD109839,DS002,Mumbai,Powai,2025-08-07 10:26:26,2025-08-07,10,Morning,Clear,None,Cancelled,Stockout,,20,,0,0.0,0.0,0.0,0.0,0.0,3,0,1
ORD109840,DS002,Mumbai,Powai,2025-08-07 17:16:00,2025-08-07,17,Evening,Clear,BOGO,Partial,,R0025,20,10.7,1,64.77,0.0,25.0,89.77,50.46,3,2,1
ORD109841,DS002,Mumbai,Powai,2025-08-07 08:46:14,2025-08-07,8,Morning,Clear,FreeDelivery,Delivered,,R0018,20,10.16,1,109.47,25.0,0.0,84.47,82.17,1,1,0
ORD109842,DS002,Mumbai,Powai,2025-08-07 18:23:50,2025-08-07,18,Evening,Clear,None,Partial,,R0019,20,14.34,1,249.11,0.0,0.0,249.11,170.29,3,2,1
ORD109843,DS002,Mumbai,Powai,2025-08-07 19:45:39,2025-08-07,19,Evening,Clear,Flash20,Delivered,,R0022,20,13.94,1,213.19,42.64,0.0,170.56,132.66,2,2,0
ORD109844,DS002,Mumbai,Powai,2025-08-07 21:32:48,2025-08-07,21,Late Night,Clear,BOGO,Delivered,,R0017,20,7.62,1,210.16,29.02,0.0,181.14,153.0,2,2,0
ORD109845,DS002,Mumbai,Powai,2025-08-07 14:43:26,2025-08-07,14,Lunch,Clear,None,Delivered,,R0024,20,8.86,1,716.7,0.0,0.0,716.7,477.45,3,3,0
ORD109846,DS002,Mumbai,Powai,2025-08-07 18:05:00,2025-08-07,18,Evening,Clear,WalletCashback,Delivered,,R0025,20,10.0,1,194.32,9.72,25.0,209.61,129.32,2,2,0
ORD109847,DS002,Mumbai,Powai,2025-08-07 18:52:11,2025-08-07,18,Evening,Clear,None,Delivered,,R0018,20,12.28,1,463.05,0.0,0.0,463.05,315.75,2,2,0
ORD109848,DS002,Mumbai,Powai,2025-08-07 12:17:20,2025-08-07,12,Lunch,Clear,None,Delivered,,R0020,20,12.38,1,0.0,0.0,25.0,25.0,0.0,1,0,1
ORD109849,DS002,Mumbai,Powai,2025-08-07 18:04:58,2025-08-07,18,Evening,Clear,FreeDelivery,Delivered,,R0021,20,8.78,1,211.11,25.0,0.0,186.11,162.94,3,3,0
ORD109850,DS002,Mumbai,Powai,2025-08-07 18:34:10,2025-08-07,18,Evening,Clear,None,Delivered,,R0017,20,11.37,1,229.62,0.0,0.0,229.62,171.53,3,3,0
ORD109851,DS002,Mumbai,Powai,2025-08-07 17:47:04,2025-08-07,17,Evening,Clear,Flat10,Partial,,R0018,20,11.15,1,56.75,5.67,25.0,76.07,43.92,2,1,1
ORD109852,DS002,Mumbai,Powai,2025-08-07 21:12:56,2025-08-07,21,Late Night,Clear,WalletCashback,Delivered,,R0019,20,9.95,1,120.17,6.01,25.0,139.16,94.59,1,1,0
ORD109853,DS002,Mumbai,Powai,2025-08-07 12:28:54,2025-08-07,12,Lunch,Clear,Flat10,Delivered,,R0016,20,9.07,1,391.71,39.17,0.0,352.54,275.77,4,4,0
ORD109854,DS002,Mumbai,Powai,2025-08-07 17:17:34,2025-08-07,17,Evening,Clear,None,Delivered,,R0018,20,11.8,1,746.77,0.0,0.0,746.77,513.09,4,4,0
ORD109855,DS002,Mumbai,Powai,2025-08-07 12:49:53,2025-08-07,12,Lunch,Clear,None,Cancelled,Store closed,,20,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD109856,DS002,Mumbai,Powai,2025-08-07 19:09:23,2025-08-07,19,Evening,Clear,Flash20,Partial,,R0016,20,10.01,1,461.91,92.38,0.0,369.53,315.09,4,3,1
ORD109857,DS002,Mumbai,Powai,2025-08-07 17:54:46,2025-08-07,17,Evening,Clear,Flat10,Delivered,,R0019,20,13.26,1,608.8,60.88,0.0,547.92,410.01,3,3,0
ORD109858,DS002,Mumbai,Powai,2025-08-07 17:20:52,2025-08-07,17,Evening,Clear,None,Partial,,R0022,20,11.09,1,623.5,0.0,0.0,623.5,467.26,3,2,1
ORD109859,DS002,Mumbai,Powai,2025-08-07 14:02:37,2025-08-07,14,Lunch,Clear,Flat10,Delivered,,R0017,20,9.88,1,320.61,32.06,0.0,288.55,237.32,2,2,0
ORD109860,DS002,Mumbai,Powai,2025-08-07 09:52:21,2025-08-07,9,Morning,Clear,FreeDelivery,Cancelled,Stockout,,20,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD109861,DS002,Mumbai,Powai,2025-08-07 08:02:51,2025-08-07,8,Morning,Clear,None,Delivered,,R0019,20,12.91,1,570.0,0.0,0.0,570.0,409.56,2,2,0
ORD109862,DS002,Mumbai,Powai,2025-08-07 19:05:44,2025-08-07,19,Evening,Clear,WalletCashback,Partial,,R0024,20,10.98,1,153.67,7.68,25.0,170.99,108.66,3,2,1
ORD109863,DS002,Mumbai,Powai,2025-08-07 21:11:40,2025-08-07,21,Late Night,Clear,None,Delivered,,R0015,20,7.41,1,171.78,0.0,25.0,196.78,113.88,2,2,0
ORD109864,DS002,Mumbai,Powai,2025-08-07 13:19:49,2025-08-07,13,Lunch,Clear,None,Delivered,,R0026,20,12.57,1,115.17,0.0,25.0,140.17,89.55,1,1,0
ORD109865,DS002,Mumbai,Powai,2025-08-07 11:33:53,2025-08-07,11,Lunch,Clear,None,Delivered,,R0017,20,14.09,1,221.19,0.0,0.0,221.19,179.1,2,2,0
ORD109866,DS002,Mumbai,Powai,2025-08-07 16:43:22,2025-08-07,16,Evening,Clear,None,Delivered,,R0023,20,12.68,1,490.53,0.0,0.0,490.53,312.11,3,3,0
ORD109867,DS002,Mumbai,Powai,2025-08-07 18:52:57,2025-08-07,18,Evening,Clear,None,Delivered,,R0023,20,12.24,1,57.93,0.0,25.0,82.93,37.48,1,1,0
ORD109868,DS003,Mumbai,Bandra,2025-08-07 18:57:01,2025-08-07,18,Evening,Clear,None,Delivered,,R0036,15,7.23,1,331.12,0.0,0.0,331.12,230.22,4,4,0
ORD109869,DS003,Mumbai,Bandra,2025-08-07 10:08:55,2025-08-07,10,Morning,Clear,Flat10,Delivered,,R0030,15,10.53,1,98.25,9.83,25.0,113.43,70.77,1,1,0
ORD109870,DS003,Mumbai,Bandra,2025-08-07 11:42:45,2025-08-07,11,Lunch,Clear,Flash20,Delivered,,R0028,15,6.68,1,304.47,60.89,0.0,243.58,196.12,3,3,0
ORD109871,DS003,Mumbai,Bandra,2025-08-07 09:38:43,2025-08-07,9,Morning,Clear,None,Delivered,,R0035,15,10.86,1,75.28,0.0,25.0,100.28,59.7,1,1,0
ORD109872,DS003,Mumbai,Bandra,2025-08-07 13:01:57,2025-08-07,13,Lunch,Clear,BOGO,Cancelled,Customer,,15,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD109873,DS003,Mumbai,Bandra,2025-08-07 14:33:05,2025-08-07,14,Lunch,Clear,FreeDelivery,Delivered,,R0033,15,9.42,1,597.16,25.0,0.0,572.16,385.97,4,4,0
ORD109874,DS003,Mumbai,Bandra,2025-08-07 08:51:01,2025-08-07,8,Morning,Clear,None,Delivered,,R0037,15,8.24,1,284.19,0.0,0.0,284.19,184.73,4,4,0
ORD109875,DS003,Mumbai,Bandra,2025-08-07 12:46:40,2025-08-07,12,Lunch,Clear,None,Delivered,,R0030,15,11.24,1,45.63,0.0,25.0,70.63,30.34,1,1,0
ORD109876,DS003,Mumbai,Bandra,2025-08-07 12:33:05,2025-08-07,12,Lunch,Clear,BOGO,Delivered,,R0028,15,6.82,1,85.76,14.29,25.0,96.47,61.77,1,1,0
ORD109877,DS003,Mumbai,Bandra,2025-08-07 18:46:47,2025-08-07,18,Evening,Clear,None,Delivered,,R0032,15,10.62,1,649.04,0.0,0.0,649.04,437.36,4,4,0
ORD109878,DS003,Mumbai,Bandra,2025-08-07 20:05:44,2025-08-07,20,Evening,Clear,Flash20,Delivered,,R0029,15,10.64,1,295.62,59.12,0.0,236.5,193.69,3,3,0
ORD109879,DS003,Mumbai,Bandra,2025-08-07 19:20:44,2025-08-07,19,Evening,Clear,None,Partial,,R0029,15,9.75,1,95.81,0.0,25.0,120.81,70.77,2,1,1
ORD109880,DS003,Mumbai,Bandra,2025-08-07 12:18:29,2025-08-07,12,Lunch,Clear,Flat10,Delivered,,R0033,15,9.18,1,384.56,38.46,0.0,346.1,276.14,3,3,0
ORD109881,DS003,Mumbai,Bandra,2025-08-07 12:49:03,2025-08-07,12,Lunch,Clear,BOGO,Delivered,,R0029,15,5.94,1,118.94,13.76,25.0,130.18,91.84,2,2,0
ORD109882,DS003,Mumbai,Bandra,2025-08-07 17:56:20,2025-08-07,17,Evening,Clear,WalletCashback,Delivered,,R0032,15,12.41,1,314.43,15.72,0.0,298.7,212.68,3,3,0
ORD109883,DS003,Mumbai,Bandra,2025-08-07 19:26:16,2025-08-07,19,Evening,Clear,BOGO,Delivered,,R0028,15,14.43,1,182.5,0.0,25.0,207.5,136.53,2,2,0
ORD109884,DS003,Mumbai,Bandra,2025-08-07 17:46:00,2025-08-07,17,Evening,Clear,BOGO,Delivered,,R0031,15,7.33,1,72.97,0.0,25.0,97.97,47.08,1,1,0
ORD109885,DS003,Mumbai,Bandra,2025-08-07 19:37:13,2025-08-07,19,Evening,Clear,None,Delivered,,R0032,15,10.19,1,55.91,0.0,25.0,80.91,37.08,1,1,0
ORD109886,DS003,Mumbai,Bandra,2025-08-07 15:40:24,2025-08-07,15,Evening,Clear,Flat10,Delivered,,R0038,15,10.88,1,203.05,20.31,0.0,182.75,131.5,2,2,0
ORD109887,DS003,Mumbai,Bandra,2025-08-07 12:27:16,2025-08-07,12,Lunch,Clear,WalletCashback,Delivered,,R0027,15,9.2,1,363.8,18.19,0.0,345.61,260.28,3,3,0
ORD109888,DS003,Mumbai,Bandra,2025-08-07 15:39:34,2025-08-07,15,Evening,Clear,None,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD109889,DS003,Mumbai,Bandra,2025-08-07 16:56:02,2025-08-07,16,Evening,Clear,Flat10,Delivered,,R0035,15,12.91,1,196.34,19.63,25.0,201.71,144.32,2,2,0
ORD109890,DS003,Mumbai,Bandra,2025-08-07 12:36:54,2025-08-07,12,Lunch,Clear,BOGO,Delivered,,R0032,15,8.78,1,344.44,52.93,0.0,291.5,234.19,4,4,0
ORD109891,DS003,Mumbai,Bandra,2025-08-07 13:26:11,2025-08-07,13,Lunch,Clear,Flat10,Delivered,,R0037,15,7.94,1,219.94,21.99,0.0,197.95,151.06,3,3,0
ORD109892,DS003,Mumbai,Bandra,2025-08-07 12:44:44,2025-08-07,12,Lunch,Clear,BOGO,Delivered,,R0036,15,9.47,1,400.38,57.29,0.0,343.09,273.17,3,3,0
ORD109893,DS003,Mumbai,Bandra,2025-08-07 21:07:14,2025-08-07,21,Late Night,Clear,Flat10,Partial,,R0030,15,13.64,1,426.93,42.69,0.0,384.23,309.17,3,2,1
ORD109894,DS003,Mumbai,Bandra,2025-08-07 20:22:05,2025-08-07,20,Evening,Clear,Flat10,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD109895,DS003,Mumbai,Bandra,2025-08-07 11:31:54,2025-08-07,11,Lunch,Clear,None,Delivered,,R0036,15,6.5,1,45.81,0.0,25.0,70.81,28.01,1,1,0
ORD109896,DS003,Mumbai,Bandra,2025-08-07 13:31:18,2025-08-07,13,Lunch,Clear,None,Delivered,,R0032,15,10.23,1,366.18,0.0,0.0,366.18,229.63,4,4,0
ORD109897,DS003,Mumbai,Bandra,2025-08-07 15:56:22,2025-08-07,15,Evening,Clear,BOGO,Delivered,,R0038,15,5.24,1,72.8,0.0,25.0,97.8,56.98,1,1,0
ORD109898,DS003,Mumbai,Bandra,2025-08-07 12:07:52,2025-08-07,12,Lunch,Clear,None,Cancelled,Customer,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,0
ORD109899,DS003,Mumbai,Bandra,2025-08-07 20:28:50,2025-08-07,20,Evening,Clear,FreeDelivery,Delivered,,R0033,15,6.25,1,35.91,25.0,0.0,10.91,26.65,1,1,0
ORD109900,DS003,Mumbai,Bandra,2025-08-07 10:26:22,2025-08-07,10,Morning,Clear,BOGO,Delivered,,R0037,15,8.77,1,321.9,53.65,0.0,268.25,188.85,2,2,0
ORD109901,DS003,Mumbai,Bandra,2025-08-07 22:45:39,2025-08-07,22,Late Night,Clear,None,Delivered,,R0035,15,7.18,1,289.52,0.0,0.0,289.52,174.15,3,3,0
ORD109902,DS003,Mumbai,Bandra,2025-08-07 14:11:14,2025-08-07,14,Lunch,Clear,None,Delivered,,R0029,15,10.08,1,382.28,0.0,0.0,382.28,230.74,2,2,0
ORD109903,DS003,Mumbai,Bandra,2025-08-07 08:33:41,2025-08-07,8,Morning,Clear,Flash20,Delivered,,R0029,15,9.68,1,269.2,53.84,0.0,215.36,156.91,2,2,0
ORD109904,DS003,Mumbai,Bandra,2025-08-07 12:12:22,2025-08-07,12,Lunch,Clear,Flat10,Delivered,,R0038,15,9.34,1,447.78,44.78,0.0,403.0,294.07,3,3,0
ORD109905,DS003,Mumbai,Bandra,2025-08-07 19:26:29,2025-08-07,19,Evening,Clear,None,Partial,,R0031,15,11.3,1,225.23,0.0,0.0,225.23,154.62,3,2,1
ORD109906,DS003,Mumbai,Bandra,2025-08-07 21:02:49,2025-08-07,21,Late Night,Clear,None,Delivered,,R0029,15,9.37,1,382.03,0.0,0.0,382.03,298.17,2,2,0
ORD109907,DS003,Mumbai,Bandra,2025-08-07 10:24:36,2025-08-07,10,Morning,Clear,Flat10,Partial,,R0033,15,10.47,1,543.34,54.33,0.0,489.0,367.65,4,3,1
